_c0,Name,City,Cuisine Style,Ranking,Rating,Price Range,Number of Reviews,Reviews,URL_TA,ID_TA,rank
1129,Royal Palace Itakeskus,Helsinki,[ 'Chinese' ],1130.0,2.0,$$ - $$$,5.0,"[ [ 'Mediocre food', 'Bad service and strange logic' ], [ '03/13/2017', '11/18/2017' ] ]",/Restaurant_Review-g189934-d1010263-Reviews-Royal_Palace_Itakeskus-Helsinki_Uusimaa.html,d1010263,1
1130,Villa Angelica,Helsinki,[ 'Cafe' ],1131.0,2.0,$$ - $$$,39.0,"[ [ 'Experience truly, not a cafe definitely', 'Loved it' ], [ '12/16/2017', '08/11/2017' ] ]",/Restaurant_Review-g189934-d2479301-Reviews-Villa_Angelica-Helsinki_Uusimaa.html,d2479301,1
1131,Baarikarpanen,Helsinki,"[ 'Bar', 'Pub' ]",1132.0,2.0,$$ - $$$,7.0,"[ [ 'Only reason to go is friends and/or cheap...', 'DO NOT GO' ], [ '03/15/2016', '10/06/2013' ] ]",/Restaurant_Review-g189934-d941256-Reviews-Baarikarpanen-Helsinki_Uusimaa.html,d941256,1
654,Neighbour Bistro,Helsinki,"[ 'Contemporary', 'Scandinavian', 'European' ]",655.0,3.5,$$$$,22.0,"[ [ 'Nice view, food ok', 'Good food and great view' ], [ '10/11/2017', '08/12/2017' ] ]",/Restaurant_Review-g189934-d12448314-Reviews-Neighbour_Bistro-Helsinki_Uusimaa.html,d12448314,1
1242,Alberto Pizza,Krakow,[ 'Italian' ],,-1.0,$,,"[ [  ], [  ] ]",/Restaurant_Review-g274772-d12374737-Reviews-Alberto_Pizza-Krakow_Lesser_Poland_Province_Southern_Poland.html,d12374737,1
1243,Per Tutti,Krakow,"[ 'Italian', 'Mediterranean', 'European' ]",,-1.0,$,,"[ [  ], [  ] ]",/Restaurant_Review-g274772-d13318872-Reviews-Per_Tutti-Krakow_Lesser_Poland_Province_Southern_Poland.html,d13318872,1
1244,Per Tutti,Krakow,"[ 'Italian', 'Mediterranean' ]",,-1.0,$,,"[ [  ], [  ] ]",/Restaurant_Review-g274772-d13323705-Reviews-Per_Tutti-Krakow_Lesser_Poland_Province_Southern_Poland.html,d13323705,1
1231,Pizza Hut,Krakow,[ 'Pizza' ],1232.0,2.0,$$ - $$$,71.0,"[ [ 'Worst service ever', 'Watch out for the conning waitress!' ], [ '09/07/2017', '02/12/2017' ] ]",/Restaurant_Review-g274772-d8177858-Reviews-Pizza_Hut-Krakow_Lesser_Poland_Province_Southern_Poland.html,d8177858,1
910,Avanti Ristorante,Krakow,[ 'Italian' ],911.0,3.5,$$$$,22.0,"[ [ 'Rubbish', 'Very good value' ], [ '03/06/2014', '06/16/2013' ] ]",/Restaurant_Review-g274772-d753344-Reviews-Avanti_Ristorante-Krakow_Lesser_Poland_Province_Southern_Poland.html,d753344,1
3696,Cinque Terre Lounge,Lisbon,[ 'Italian' ],3701.0,1.0,$,,"[ [ 'A place to avoid at all costs!' ], [ '09/18/2017' ] ]",/Restaurant_Review-g189158-d12748770-Reviews-Cinque_Terre_Lounge-Lisbon_Lisbon_District_Central_Portugal.html,d12748770,1
3697,Lisboa City,Lisbon,"[ 'European', 'Portuguese' ]",3704.0,1.0,$,2.0,"[ [  ], [  ] ]",/Restaurant_Review-g189158-d8758873-Reviews-Lisboa_City-Lisbon_Lisbon_District_Central_Portugal.html,d8758873,1
3701,Intervalo. Casa Das Comidas,Lisbon,[ 'Mediterranean' ],3711.0,1.0,$,2.0,"[ [ 'Worst Lunch Ever' ], [ '04/14/2015' ] ]",/Restaurant_Review-g189158-d3608514-Reviews-Intervalo_Casa_Das_Comidas-Lisbon_Lisbon_District_Central_Portugal.html,d3608514,1
3687,Made in Correeiros,Lisbon,"[ 'European', 'Portuguese', 'Seafood' ]",3692.0,1.0,$$ - $$$,597.0,"[ [ 'Very bad restauration', 'Worst experience of my life!' ], [ '01/28/2018', '01/15/2018' ] ]",/Restaurant_Review-g189158-d12714847-Reviews-Made_in_Correeiros-Lisbon_Lisbon_District_Central_Portugal.html,d12714847,1
3694,Consulado Restaurante & Bar,Lisbon,"[ 'European', 'Portuguese' ]",3699.0,1.0,$$ - $$$,,"[ [  ], [  ] ]",/Restaurant_Review-g189158-d10624889-Reviews-Consulado_Restaurante_Bar-Lisbon_Lisbon_District_Central_Portugal.html,d10624889,1
3705,Li28oa - Wine and Tapas,Lisbon,"[ 'European', 'Portuguese' ]",3717.0,1.0,$$ - $$$,2.0,"[ [ 'Worst restaurant in town', 'Horrible food' ], [ '01/02/2018', '01/02/2018' ] ]",/Restaurant_Review-g189158-d13163518-Reviews-Li28oa_Wine_and_Tapas-Lisbon_Lisbon_District_Central_Portugal.html,d13163518,1
3690,Antao Santos e Martins,Lisbon,"[ 'European', 'Portuguese', 'Seafood' ]",3695.0,1.0,$$$$,25.0,"[ [ 'Useless and a rip-off!', 'Thieving toads' ], [ '02/14/2018', '02/14/2018' ] ]",/Restaurant_Review-g189158-d12285117-Reviews-Antao_Santos_e_Martins-Lisbon_Lisbon_District_Central_Portugal.html,d12285117,1
456,HALO PINKI d.o.o.,Ljubljana,"[ 'Mexican', 'Pizza', 'Grill' ]",457.0,2.5,$,4.0,"[ [ 'Longest food delivery - EVER!', 'Home delivery' ], [ '11/24/2017', '08/06/2017' ] ]",/Restaurant_Review-g274873-d6459339-Reviews-HALO_PINKI_d_o_o-Ljubljana_Upper_Carniola_Region.html,d6459339,1
461,Spica Caffe,Ljubljana,[ 'Cafe' ],462.0,2.0,$$ - $$$,21.0,"[ [ 'Fantastic location, bad and slow service', 'Early evening drink - perfect in summer' ], [ '05/20/2017', '11/24/2017' ] ]",/Restaurant_Review-g274873-d8489734-Reviews-Spica_Caffe-Ljubljana_Upper_Carniola_Region.html,d8489734,1
455,Biljardnica Kaval,Ljubljana,"[ 'Italian', 'Pizza' ]",456.0,2.5,$$$$,2.0,"[ [ 'GOOD FOOD, TERRIBLE SERVICE', 'Great Homemade Ravioli' ], [ '10/12/2017', '08/27/2017' ] ]",/Restaurant_Review-g274873-d12442814-Reviews-Biljardnica_Kaval-Ljubljana_Upper_Carniola_Region.html,d12442814,1
16291,Domino's Pizza- Crystal Palace,London,[ 'Pizza' ],16303.0,1.0,$,8.0,"[ [ 'Terrible customer service, my daughter did...', 'Worst experience ever!' ], [ '07/20/2017', '06/16/2017' ] ]",/Restaurant_Review-g186338-d5818787-Reviews-Domino_s_Pizza_Crystal_Palace-London_England.html,d5818787,1
16294,Dixy Original,London,[ 'Fast Food' ],16306.0,1.0,$,,"[ [ 'Frozen Friend Chicken?' ], [ '01/26/2017' ] ]",/Restaurant_Review-g186338-d8434793-Reviews-Dixy_Original-London_England.html,d8434793,1
16301,Wrap It Up!,London,"[ 'Mexican', 'American', 'Caribbean', 'Fast Food', 'Jamaican' ]",16313.0,1.0,$,,"[ [ 'AVOID' ], [ '12/06/2017' ] ]",/Restaurant_Review-g186338-d10075998-Reviews-Wrap_It_Up-London_England.html,d10075998,1
16304,Chop'd CityPoint,London,"[ 'Fast Food', 'Healthy', 'Soups' ]",16317.0,1.0,$,2.0,"[ [ 'Severely disappointing', 'A total joke' ], [ '05/31/2017', '12/20/2016' ] ]",/Restaurant_Review-g186338-d11614999-Reviews-Chop_d_CityPoint-London_England.html,d11614999,1
16371,Emparo Pizza,London,[ 'Pizza' ],16389.0,1.0,$,,"[ [ 'Incorrect Orders on 2 occasions - out of 2...' ], [ '10/21/2017' ] ]",/Restaurant_Review-g186338-d11883963-Reviews-Emparo_Pizza-London_England.html,d11883963,1
18063,French Kitchen,London,[ 'French' ],,,$$ - $$$,,"[ [ 'Great New restaurant in Wandsworth' ], [ '01/08/2018' ] ]",/Restaurant_Review-g186338-d13000032-Reviews-French_Kitchen-London_England.html,d13000032,1
16322,Bertorelli - Fetter Lane,London,[ 'Italian' ],16337.0,1.0,$$$$,2.0,"[ [ 'Went here, had the WORST MEAL ever', 'Do yourself a favour and walk past this pl...' ], [ '12/20/2016', '12/16/2009' ] ]",/Restaurant_Review-g186338-d1421041-Reviews-Bertorelli_Fetter_Lane-London_England.html,d1421041,1
16383,Selesa Restaurant Hyde Park,London,"[ 'Chinese', 'Indian', 'Asian', 'Malaysian' ]",16401.0,1.0,$$$$,3.0,"[ [ 'Horrible dry meat and processed fake food', 'Poor Quality' ], [ '04/26/2017', '11/01/2016' ] ]",/Restaurant_Review-g186338-d10744157-Reviews-Selesa_Restaurant_Hyde_Park-London_England.html,d10744157,1
16421,Le Peep Boutique,London,"[ 'French', 'Fusion' ]",16443.0,1.0,$$$$,6.0,"[ [ 'staff party', 'Aqua shard workers party' ], [ '05/27/2015', '05/20/2015' ] ]",/Restaurant_Review-g186338-d7615709-Reviews-Le_Peep_Boutique-London_England.html,d7615709,1
552,Bak Gi Bo,Luxembourg,[ 'Chinese' ],553.0,3.0,$,6.0,"[ [ 'Friendly Service and Good Food', 'Fast and cheap' ], [ '07/29/2017', '04/09/2016' ] ]",/Restaurant_Review-g190356-d7908079-Reviews-Bak_Gi_Bo-Luxembourg_City.html,d7908079,1
578,Njord kitchen,Luxembourg,"[ 'Cafe', 'Fast Food', 'European', 'Healthy', 'Danish' ]",579.0,3.0,$,,"[ [  ], [  ] ]",/Restaurant_Review-g190356-d12712586-Reviews-Njord_kitchen-Luxembourg_City.html,d12712586,1
608,Chinese Emperor Restaurant,Luxembourg,"[ 'Chinese', 'Asian' ]",609.0,2.0,$$ - $$$,58.0,"[ [ 'Very nice New Year’s Eve dinner!', 'The worse ever restaurant!!!!' ], [ '12/31/2017', '09/21/2017' ] ]",/Restaurant_Review-g190356-d743810-Reviews-Chinese_Emperor_Restaurant-Luxembourg_City.html,d743810,1
616,Restaurante Celeste Gare,Luxembourg,"[ 'European', 'Portuguese' ]",617.0,2.0,$$ - $$$,3.0,"[ [ 'No thanks' ], [ '07/30/2017' ] ]",/Restaurant_Review-g190356-d12435358-Reviews-Restaurante_Celeste_Gare-Luxembourg_City.html,d12435358,1
621,Moselier,Luxembourg,"[ 'European', 'Cafe' ]",622.0,2.0,$$ - $$$,57.0,"[ [ 'Luxembourg to Funchal', 'Slow service, good place for killing time' ], [ '12/08/2017', '12/07/2017' ] ]",/Restaurant_Review-g190356-d10304880-Reviews-Moselier-Luxembourg_City.html,d10304880,1
612,Anabanana,Luxembourg,"[ 'Soups', 'Vegetarian Friendly' ]",613.0,2.5,$$$$,25.0,"[ [ 'First and last time', 'Very good dinner' ], [ '05/22/2016', '03/04/2016' ] ]",/Restaurant_Review-g190356-d2104395-Reviews-Anabanana-Luxembourg_City.html,d2104395,1
2636,Burger King,Lyon,[ 'American' ],2637.0,1.5,$,36.0,"[ [ 'Very good' ], [ '08/02/2017' ] ]",/Restaurant_Review-g1166685-d12499542-Reviews-Burger_King-Saint_Priest_Lyon_Rhone_Auvergne_Rhone_Alpes.html,d12499542,1
2645,La Carretta,Lyon,[ 'Pizza' ],2646.0,1.5,$,39.0,"[ [ 'Horrible dinner', 'Sooo not worth it' ], [ '10/29/2016', '09/11/2016' ] ]",/Restaurant_Review-g187265-d1331725-Reviews-La_Carretta-Lyon_Rhone_Auvergne_Rhone_Alpes.html,d1331725,1
2650,McDonald's,Lyon,[ 'Street Food' ],2651.0,1.5,$,15.0,"[ [ 'Bad chippys,chirpy staff :-)', 'Poor' ], [ '01/15/2017', '06/16/2016' ] ]",/Restaurant_Review-g187265-d8468584-Reviews-McDonald_s-Lyon_Rhone_Auvergne_Rhone_Alpes.html,d8468584,1
2929,MOI,Lyon,"[ 'Cafe', 'Healthy' ]",,,$$ - $$$,,"[ [  ], [  ] ]",/Restaurant_Review-g187265-d13367879-Reviews-MOI-Lyon_Rhone_Auvergne_Rhone_Alpes.html,d13367879,1
2605,Papagayo,Lyon,[ 'Diner' ],2606.0,2.0,$$$$,33.0,"[ [  ], [  ] ]",/Restaurant_Review-g187265-d1329792-Reviews-Papagayo-Lyon_Rhone_Auvergne_Rhone_Alpes.html,d1329792,1
8777,El Oasis Restaurante,Madrid,"[ 'Spanish', 'South American', 'Ecuadorean' ]",8793.0,1.0,$,,"[ [  ], [  ] ]",/Restaurant_Review-g187514-d7779011-Reviews-El_Oasis_Restaurante-Madrid.html,d7779011,1
8784,Burger King,Madrid,[ 'Fast Food' ],8802.0,1.0,$,,"[ [  ], [  ] ]",/Restaurant_Review-g187514-d10499596-Reviews-Burger_King-Madrid.html,d10499596,1
9499,Bbq Burger,Madrid,[ 'American' ],,,$$ - $$$,,"[ [  ], [  ] ]",/Restaurant_Review-g187514-d13237999-Reviews-Bbq_Burger-Madrid.html,d13237999,1
8761,Elitte Piano Bar,Madrid,[ 'Spanish' ],8774.0,1.0,$$$$,,"[ [  ], [  ] ]",/Restaurant_Review-g187514-d11801646-Reviews-Elitte_Piano_Bar-Madrid.html,d11801646,1
5857,Beynac,Milan,[ 'Italian' ],5860.0,2.0,$,22.0,"[ [ 'Great place, cheap cocktails, great view', '€5 cocktails and a cosy place to sit outsi...' ], [ '09/03/2017', '07/21/2017' ] ]",/Restaurant_Review-g187849-d8124557-Reviews-Beynac-Milan_Lombardy.html,d8124557,1
5973,Mediterraneo,Milan,[ 'Pizza' ],5976.0,2.0,$,30.0,"[ [ 'Horrible food', 'Ok for kebap' ], [ '10/18/2015', '07/10/2014' ] ]",/Restaurant_Review-g187849-d2316870-Reviews-Mediterraneo-Milan_Lombardy.html,d2316870,1
6009,Aquila d'Oro,Milan,[ 'Mediterranean' ],6012.0,2.0,$,46.0,"[ [ 'Close and quick for a reasonable meal', 'Great Pizza and service. Lacking atmospher...' ], [ '04/22/2017', '12/22/2014' ] ]",/Restaurant_Review-g187849-d3194026-Reviews-Aquila_d_Oro-Milan_Lombardy.html,d3194026,1
6083,Bar Si,Milan,[ 'Italian' ],6087.0,2.0,$,211.0,"[ [ 'GREAT FOOD,BUT NOTHING AMAZING', 'Italian spirit' ], [ '09/25/2017', '04/25/2017' ] ]",/Restaurant_Review-g187849-d1552497-Reviews-Bar_Si-Milan_Lombardy.html,d1552497,1
6097,Autogrill S.p.a - Spizzico,Milan,"[ 'Italian', 'Pizza', 'Fast Food' ]",6101.0,2.0,$,45.0,"[ [ 'Avoid this place', 'FOOD IS DETESTABLE' ], [ '01/06/2018', '08/26/2017' ] ]",/Restaurant_Review-g187849-d4803194-Reviews-Autogrill_S_p_a_Spizzico-Milan_Lombardy.html,d4803194,1
6122,Spizzico Dante,Milan,[ 'Italian' ],6126.0,2.0,$,49.0,"[ [ 'OK pizzas + bad service + terribly overpri...', 'Passable but nothing to rave about' ], [ '01/09/2018', '08/11/2017' ] ]",/Restaurant_Review-g187849-d8338665-Reviews-Spizzico_Dante-Milan_Lombardy.html,d8338665,1
6131,Un posto incredibile,Milan,"[ 'Italian', 'Delicatessen', 'Street Food' ]",6135.0,2.0,$,7.0,"[ [  ], [  ] ]",/Restaurant_Review-g187849-d10813488-Reviews-Un_posto_incredibile-Milan_Lombardy.html,d10813488,1
6135,Momo Cafe,Milan,"[ 'Bar', 'Pub' ]",6139.0,2.0,$,164.0,"[ [ 'Terrible', 'Dreadful' ], [ '10/10/2017', '09/29/2017' ] ]",/Restaurant_Review-g187849-d4594245-Reviews-Momo_Cafe-Milan_Lombardy.html,d4594245,1
6184,Sky lounge bar,Milan,[ 'Cafe' ],6188.0,2.0,$,10.0,"[ [ 'Tourist trap!!' ], [ '04/26/2016' ] ]",/Restaurant_Review-g187849-d4608745-Reviews-Sky_lounge_bar-Milan_Lombardy.html,d4608745,1
6231,Pizzeria Melody,Milan,"[ 'Italian', 'Pizza' ]",6235.0,2.0,$,13.0,"[ [  ], [  ] ]",/Restaurant_Review-g187849-d3386479-Reviews-Pizzeria_Melody-Milan_Lombardy.html,d3386479,1
6685,Hambroeus,Milan,[ 'Italian' ],,,$$ - $$$,,"[ [  ], [  ] ]",/Restaurant_Review-g187849-d13359326-Reviews-Hambroeus-Milan_Lombardy.html,d13359326,1
6682,Marecrudo,Milan,[ 'Seafood' ],,,$$$$,,"[ [  ], [  ] ]",/Restaurant_Review-g187849-d13355084-Reviews-Marecrudo-Milan_Lombardy.html,d13355084,1
2975,Mirror Munich Bar,Munich,"[ 'Bar', 'Cafe', 'Delicatessen', 'Pub', 'Wine Bar' ]",,,$,,"[ [  ], [  ] ]",/Restaurant_Review-g187309-d13123652-Reviews-Mirror_Munich_Bar-Munich_Upper_Bavaria_Bavaria.html,d13123652,1
2740,Duca Jacampo Ristorante,Munich,[ 'Italian' ],2764.0,1.0,$$ - $$$,,"[ [ 'Will not be returning' ], [ '03/04/2017' ] ]",/Restaurant_Review-g187309-d10333931-Reviews-Duca_Jacampo_Ristorante-Munich_Upper_Bavaria_Bavaria.html,d10333931,1
2507,Prinzipal,Munich,[ 'International' ],2525.0,3.0,$$$$,21.0,"[ [ 'Poor', 'Cake ok, coffee bad' ], [ '07/18/2015', '08/03/2014' ] ]",/Restaurant_Review-g187309-d5532104-Reviews-Prinzipal-Munich_Upper_Bavaria_Bavaria.html,d5532104,1
2713,Secret Roll,Munich,"[ 'Japanese', 'Sushi' ]",2734.0,3.0,$$$$,9.0,"[ [ 'Disappointed' ], [ '08/22/2017' ] ]",/Restaurant_Review-g187309-d12432648-Reviews-Secret_Roll-Munich_Upper_Bavaria_Bavaria.html,d12432648,1
1456,Cafe Capelio,Oporto,"[ 'Portuguese', 'European' ]",1457.0,2.0,$,48.0,"[ [ 'Awful food but nice spot by the river', 'Sangria' ], [ '10/24/2017', '11/25/2017' ] ]",/Restaurant_Review-g189180-d10456614-Reviews-Cafe_Capelio-Porto_Porto_District_Northern_Portugal.html,d10456614,1
1465,Mais Food,Oporto,"[ 'European', 'Spanish', 'Portuguese' ]",1466.0,2.0,$,7.0,"[ [  ], [  ] ]",/Restaurant_Review-g189180-d7146228-Reviews-Mais_Food-Porto_Porto_District_Northern_Portugal.html,d7146228,1
1489,Beca Toga,Oporto,"[ 'European', 'Portuguese' ]",1490.0,1.0,$$ - $$$,,"[ [  ], [  ] ]",/Restaurant_Review-g189180-d10370525-Reviews-Beca_Toga-Porto_Porto_District_Northern_Portugal.html,d10370525,1
221,Rib Beef & Wine Porto,Oporto,"[ 'Steakhouse', 'European', 'Gluten Free Options' ]",222.0,3.5,$$$$,616.0,"[ [ 'Tomahawk steak', 'Chosen by coincidence, but shown as good d...' ], [ '02/24/2018', '01/03/2018' ] ]",/Restaurant_Review-g189180-d9457682-Reviews-Rib_Beef_Wine_Porto-Porto_Porto_District_Northern_Portugal.html,d9457682,1
1126,Cafe 33,Oslo,"[ 'Mexican', 'Pizza', 'International', 'European' ]",1129.0,2.0,$,7.0,"[ [ 'Binge-drinking Palace that refuses black p...', 'Tasty Mexican food!' ], [ '02/09/2014', '04/26/2013' ] ]",/Restaurant_Review-g190479-d3512171-Reviews-Cafe_33-Oslo_Eastern_Norway.html,d3512171,1
1101,Shalimar Tandoori Restaurant,Oslo,"[ 'Indian', 'Pakistani', 'Middle Eastern' ]",1103.0,2.0,$$ - $$$,35.0,"[ [ 'Stay home', 'Great food, good prices and very good serv...' ], [ '10/03/2017', '03/27/2015' ] ]",/Restaurant_Review-g190479-d894260-Reviews-Shalimar_Tandoori_Restaurant-Oslo_Eastern_Norway.html,d894260,1
1116,Chinatown,Oslo,"[ 'Chinese', 'Asian' ]",1119.0,2.0,$$ - $$$,28.0,"[ [ 'You should go somewhere else', 'Good food, Good location, Friendly service' ], [ '05/18/2016', '09/07/2015' ] ]",/Restaurant_Review-g190479-d886838-Reviews-Chinatown-Oslo_Eastern_Norway.html,d886838,1
1124,Monolitten Cafe,Oslo,"[ 'Cafe', 'Fast Food', 'International', 'Scandinavian' ]",1127.0,2.0,$$ - $$$,54.0,"[ [ 'Disappointing', 'Fast, but poor quality' ], [ '03/17/2016', '02/22/2016' ] ]",/Restaurant_Review-g190479-d2387374-Reviews-Monolitten_Cafe-Oslo_Eastern_Norway.html,d2387374,1
159,Grand Cafe Oslo,Oslo,"[ 'International', 'European', 'Scandinavian', 'Norwegian', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options' ]",160.0,3.5,$$$$,227.0,"[ [ 'Saturday lunch in January', 'breakfast restaurant of the Grand Hotel' ], [ '01/06/2018', '01/03/2018' ] ]",/Restaurant_Review-g190479-d2275405-Reviews-Grand_Cafe_Oslo-Oslo_Eastern_Norway.html,d2275405,1
194,Ling Ling Oslo,Oslo,"[ 'Chinese', 'Asian', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options' ]",195.0,3.5,$$$$,172.0,"[ [ 'Could improve', 'Excellent food, good service, a bit noisy' ], [ '12/27/2017', '12/16/2017' ] ]",/Restaurant_Review-g190479-d12295718-Reviews-Ling_Ling_Oslo-Oslo_Eastern_Norway.html,d12295718,1
290,Holmenkollen Restaurant,Oslo,"[ 'European', 'Scandinavian', 'Norwegian', 'Gluten Free Options' ]",291.0,3.5,$$$$,270.0,"[ [ 'Have your dinner at the roof of Oslo, only...', 'Expensive' ], [ '10/15/2017', '10/08/2017' ] ]",/Restaurant_Review-g190479-d739779-Reviews-Holmenkollen_Restaurant-Oslo_Eastern_Norway.html,d739779,1
689,The Edge,Oslo,"[ 'International', 'European', 'Scandinavian' ]",690.0,3.5,$$$$,142.0,"[ [ 'Excellent, Unique, Modern Eatery', 'WOW - what a gem!' ], [ '08/16/2017', '05/01/2017' ] ]",/Restaurant_Review-g190479-d2238549-Reviews-The_Edge-Oslo_Eastern_Norway.html,d2238549,1
713,Bar & Grill by ORO,Oslo,"[ 'Bar', 'Seafood', 'Mediterranean', 'European', 'Norwegian', 'Pub', 'Scandinavian' ]",714.0,3.5,$$$$,61.0,"[ [ 'Relaxing', 'Very good indeed' ], [ '12/29/2017', '06/28/2016' ] ]",/Restaurant_Review-g190479-d6774275-Reviews-Bar_Grill_by_ORO-Oslo_Eastern_Norway.html,d6774275,1
743,Nodee Sky,Oslo,"[ 'Japanese', 'Asian', 'Fusion', 'Vegetarian Friendly' ]",744.0,3.5,$$$$,73.0,"[ [ 'The Nodee Sky restaurant', 'Excellent sushi, slow service' ], [ '01/03/2018', '10/23/2017' ] ]",/Restaurant_Review-g190479-d10795545-Reviews-Nodee_Sky-Oslo_Eastern_Norway.html,d10795545,1
883,Nambo,Oslo,"[ 'Asian', 'Vietnamese', 'Thai' ]",884.0,3.5,$$$$,27.0,"[ [ 'Does not disappoint', 'Good cheap Vietnamese food' ], [ '02/18/2016', '01/03/2016' ] ]",/Restaurant_Review-g190479-d950584-Reviews-Nambo-Oslo_Eastern_Norway.html,d950584,1
890,Palmen Restaurant,Oslo,"[ 'European', 'Scandinavian', 'Norwegian', 'Gluten Free Options' ]",891.0,3.5,$$$$,94.0,"[ [ 'little choice', 'Expected more' ], [ '01/03/2018', '10/21/2017' ] ]",/Restaurant_Review-g190479-d3384955-Reviews-Palmen_Restaurant-Oslo_Eastern_Norway.html,d3384955,1
911,Argent Restaurant,Oslo,"[ 'European', 'Scandinavian', 'Norwegian' ]",912.0,3.5,$$$$,67.0,"[ [ 'Not for the picky one', 'Good food, great environment' ], [ '12/12/2017', '11/30/2017' ] ]",/Restaurant_Review-g190479-d1427249-Reviews-Argent_Restaurant-Oslo_Eastern_Norway.html,d1427249,1
13983,Le Rapide Montmartre,Paris,"[ 'Indian', 'Street Food' ]",,-1.0,$,,"[ [  ], [  ] ]",/Restaurant_Review-g187147-d11800918-Reviews-Le_Rapide_Montmartre-Paris_Ile_de_France.html,d11800918,1
13984,Obami,Paris,"[ 'French', 'Vietnamese' ]",,-1.0,$,,"[ [ 'Decent Vietnamese sandwiches' ], [ '01/08/2018' ] ]",/Restaurant_Review-g187147-d12161897-Reviews-Obami-Paris_Ile_de_France.html,d12161897,1
13982,At Home,Paris,"[ 'French', 'European', 'Albanian' ]",,-1.0,$$ - $$$,,"[ [  ], [  ] ]",/Restaurant_Review-g187147-d10794845-Reviews-At_Home-Paris_Ile_de_France.html,d10794845,1
13988,"L'Entente, Le British Brasserie",Paris,"[ 'European', 'British' ]",,-1.0,$$$$,2.0,"[ [ 'Excellent service, delicious food', 'British Brasserie' ], [ '01/07/2018', '01/07/2018' ] ]",/Restaurant_Review-g187147-d13337132-Reviews-L_Entente_Le_British_Brasserie-Paris_Ile_de_France.html,d13337132,1
4166,Burger Letna,Prague,"[ 'Mexican', 'American' ]",,-1.0,$,,"[ [ 'Simply Great Burgers!' ], [ '01/09/2018' ] ]",/Restaurant_Review-g274707-d12956452-Reviews-Burger_Letna-Prague_Bohemia.html,d12956452,1
4128,Ristorante Pizzeria Lamberty,Prague,[ 'European' ],4146.0,1.0,$$ - $$$,178.0,"[ [ 'Charged £6.80 for half a litre of water', 'short stop' ], [ '08/18/2017', '06/28/2017' ] ]",/Restaurant_Review-g274707-d1911017-Reviews-Ristorante_Pizzeria_Lamberty-Prague_Bohemia.html,d1911017,1
4130,Ve Stare Radnici,Prague,"[ 'European', 'Central European', 'Czech' ]",4148.0,1.0,$$ - $$$,220.0,"[ [ 'No credit cards accepted, extremely high p...', 'Total rip off Restaurant' ], [ '01/06/2018', '12/20/2017' ] ]",/Restaurant_Review-g274707-d2431998-Reviews-Ve_Stare_Radnici-Prague_Bohemia.html,d2431998,1
4124,Mystic Cafe,Prague,"[ 'Czech', 'European', 'Central European' ]",4142.0,1.0,$$$$,255.0,"[ [ 'Too many cons', 'High prices' ], [ '01/05/2018', '01/05/2018' ] ]",/Restaurant_Review-g274707-d1230383-Reviews-Mystic_Cafe-Prague_Bohemia.html,d1230383,1
4129,R & R Cafe,Prague,[ 'Czech' ],4147.0,1.0,$$$$,88.0,"[ [ 'Avoid at all costs!', 'STAY AWAY AT ALL COST' ], [ '06/22/2017', '02/12/2017' ] ]",/Restaurant_Review-g274707-d1737134-Reviews-R_R_Cafe-Prague_Bohemia.html,d1737134,1
1081,La Montecarlo,Rome,"[ 'Italian', 'Pizza', 'Mediterranean', 'Vegetarian Friendly' ]",1082.0,3.5,$,3015.0,"[ [ 'Delicious', 'Wish we like it more.' ], [ '12/23/2017', '11/03/2017' ] ]",/Restaurant_Review-g187791-d785325-Reviews-La_Montecarlo-Rome_Lazio.html,d785325,1
1236,Cacio e Pepe,Rome,"[ 'Italian', 'Vegetarian Friendly' ]",1237.0,3.5,$,1593.0,"[ [ 'Underwhelming', 'Best...Pasta....Ever!' ], [ '10/26/2017', '09/21/2017' ] ]",/Restaurant_Review-g187791-d1010711-Reviews-Cacio_e_Pepe-Rome_Lazio.html,d1010711,1
1335,Pizzeria da Baffetto,Rome,"[ 'Italian', 'Pizza', 'Vegetarian Friendly', 'Vegan Options' ]",1336.0,3.5,$,3993.0,"[ [ 'Amazing Pizza!!', 'Overrated' ], [ '01/01/2018', '12/21/2017' ] ]",/Restaurant_Review-g187791-d3515387-Reviews-Pizzeria_da_Baffetto-Rome_Lazio.html,d3515387,1
1496,Pizzeria Ai Marmi,Rome,"[ 'Italian', 'Pizza', 'Mediterranean', 'Vegetarian Friendly' ]",1497.0,3.5,$,1899.0,"[ [ 'Good pizza, simple yet tasty', 'Very good value' ], [ '01/02/2018', '10/29/2017' ] ]",/Restaurant_Review-g187791-d1014758-Reviews-Pizzeria_Ai_Marmi-Rome_Lazio.html,d1014758,1
1766,Pizzeria Er Panonto,Rome,"[ 'Italian', 'Pizza', 'Mediterranean', 'Vegetarian Friendly' ]",1767.0,3.5,$,599.0,"[ [ 'Pizza outside underneath beautiful pergola...', 'One the best roman pizzas in Rome!' ], [ '10/16/2017', '06/24/2017' ] ]",/Restaurant_Review-g187791-d2230505-Reviews-Pizzeria_Er_Panonto-Rome_Lazio.html,d2230505,1
