_c0,Name,City,Cuisine Style,Ranking,Rating,Price Range,Number of Reviews,Reviews,URL_TA,ID_TA,rank
163,Sir Hummus,Amsterdam,"[ 'Healthy', 'Middle Eastern', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options' ]",164.0,5.0,$,126.0,"[ [ 'Great service, great food!', 'Amazing Hummus!' ], [ '11/24/2017', '11/19/2017' ] ]",/Restaurant_Review-g188590-d7607446-Reviews-Sir_Hummus-Amsterdam_North_Holland_Province.html,d7607446,1
0,Martine of Martine's Table,Amsterdam,"[ 'French', 'Dutch', 'European' ]",1.0,5.0,$$ - $$$,136.0,"[ [ 'Just like home', 'A Warm Welcome to Wintry Amsterdam' ], [ '01/03/2018', '01/01/2018' ] ]",/Restaurant_Review-g188590-d11752080-Reviews-Martine_of_Martine_s_Table-Amsterdam_North_Holland_Province.html,d11752080,1
3,Vinkeles,Amsterdam,"[ 'French', 'European', 'International', 'Contemporary', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options' ]",4.0,5.0,$$$$,564.0,"[ [ 'True five star dinner', 'A superb evening of fine dining, hospitali...' ], [ '12/20/2017', '12/17/2017' ] ]",/Restaurant_Review-g188590-d1239229-Reviews-Vinkeles-Amsterdam_North_Holland_Province.html,d1239229,1
1,Cinque Wine & Deli Bar,Athens,"[ 'Wine Bar', 'Greek', 'Delicatessen', 'Gluten Free Options' ]",2.0,5.0,$,1013.0,"[ [ 'One of the best restaurants we ever visite...', 'A truly delightful evening' ], [ '01/09/2018', '01/08/2018' ] ]",/Restaurant_Review-g189400-d9462540-Reviews-Cinque_Wine_Deli_Bar-Athens_Attica.html,d9462540,1
0,Simul Gastronomic Situ,Athens,"[ 'European', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options' ]",1.0,5.0,$$ - $$$,127.0,"[ [ 'Excellent experience', 'A nice surprise' ], [ '01/09/2018', '01/01/2018' ] ]",/Restaurant_Review-g189400-d9763282-Reviews-Simul_Gastronomic_Situ-Athens_Attica.html,d9763282,1
2,Dinner in the Sky,Athens,"[ 'Mediterranean', 'European', 'Greek', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options' ]",3.0,5.0,$$$$,886.0,"[ [ 'Great sensorial experience', 'Perfect Way to Watch the Sunset in Athens' ], [ '12/22/2017', '11/06/2017' ] ]",/Restaurant_Review-g189400-d7825999-Reviews-Dinner_in_the_Sky-Athens_Attica.html,d7825999,1
186,Comida De Olla,Barcelona,"[ 'Mediterranean', 'European', 'Spanish', 'Vegetarian Friendly', 'Vegan Options' ]",187.0,5.0,$,88.0,"[ [ 'Must try', 'POLECAM !!!✌' ], [ '01/06/2018', '11/20/2017' ] ]",/Restaurant_Review-g187497-d10325973-Reviews-Comida_De_Olla-Barcelona_Catalonia.html,d10325973,1
1,Viana,Barcelona,"[ 'International', 'Mediterranean', 'Spanish', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options' ]",2.0,5.0,$$ - $$$,2707.0,"[ [ 'Wow! Best ever!', 'Small menu-- GET A RESERVATION' ], [ '01/06/2018', '01/03/2018' ] ]",/Restaurant_Review-g187497-d8531409-Reviews-Viana-Barcelona_Catalonia.html,d8531409,1
0,Uma,Barcelona,"[ 'International', 'Mediterranean', 'Fusion', 'European', 'Spanish' ]",1.0,5.0,$$$$,792.0,"[ [ 'Perfect atmosphere and location', 'Perfection' ], [ '01/08/2018', '01/05/2018' ] ]",/Restaurant_Review-g187497-d8003030-Reviews-Uma-Barcelona_Catalonia.html,d8003030,1
107,Naveena Path,Berlin,"[ 'Indian', 'Asian', 'Sri Lankan', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options' ]",108.0,5.0,$,423.0,"[ [ 'Mindblowing!', 'Authentic Indian food' ], [ '01/08/2018', '01/08/2018' ] ]",/Restaurant_Review-g187323-d1963405-Reviews-Naveena_Path-Berlin.html,d1963405,1
4,El Loco,Berlin,"[ 'Mexican', 'Central American', 'Vegetarian Friendly', 'Vegan Options' ]",5.0,5.0,$$ - $$$,171.0,"[ [ 'Join the Loco family 😉', 'Best sweet potato fries!' ], [ '11/07/2017', '10/30/2017' ] ]",/Restaurant_Review-g187323-d6499724-Reviews-El_Loco-Berlin.html,d6499724,1
255,Tulus Lotrek,Berlin,[ 'Vegetarian Friendly' ],256.0,5.0,$$$$,55.0,"[ [ 'Wow! What an experience!', 'Find your happiness here!' ], [ '11/28/2017', '10/17/2017' ] ]",/Restaurant_Review-g187323-d8829808-Reviews-Tulus_Lotrek-Berlin.html,d8829808,1
32,Drak&Finch,Bratislava,"[ 'International', 'European', 'Cafe', 'Central European', 'Vegetarian Friendly' ]",33.0,5.0,$,36.0,"[ [ 'Brunch', 'Good Brunch in Drak&Finch' ], [ '02/10/2018', '02/10/2018' ] ]",/Restaurant_Review-g274924-d12287295-Reviews-Drak_Finch-Bratislava_Bratislava_Region.html,d12287295,1
49,Samovar,Bratislava,"[ 'Central European', 'Russian', 'Vegetarian Friendly' ]",50.0,5.0,$$ - $$$,49.0,"[ [ 'Очень вкусно!!', 'Russian corner' ], [ '11/11/2017', '09/05/2017' ] ]",/Restaurant_Review-g274924-d5048796-Reviews-Samovar-Bratislava_Bratislava_Region.html,d5048796,1
112,Baroza Restaurant & Bistro,Bratislava,"[ 'European', 'Central European', 'Vegetarian Friendly' ]",113.0,5.0,$$$$,15.0,"[ [ 'One of our favourite restaurants in Bratis...', 'Amazing food and warm atmosphere' ], [ '01/04/2018', '09/10/2017' ] ]",/Restaurant_Review-g274924-d11873651-Reviews-Baroza_Restaurant_Bistro-Bratislava_Bratislava_Region.html,d11873651,1
1,Tonton Garby,Brussels,"[ 'Belgian', 'European', 'Vegetarian Friendly', 'Vegan Options' ]",2.0,5.0,$,1141.0,"[ [ 'So happy we went here', 'Amazing' ], [ '02/24/2018', '02/21/2018' ] ]",/Restaurant_Review-g188644-d5826726-Reviews-Tonton_Garby-Brussels.html,d5826726,1
127,Chez Bobonne,Brussels,"[ 'Belgian', 'Brew Pub', 'Bar', 'European', 'Pub', 'Healthy', 'Vegetarian Friendly' ]",128.0,5.0,$$ - $$$,30.0,"[ [ 'Great food and original beers', 'Great place!' ], [ '02/09/2018', '02/07/2018' ] ]",/Restaurant_Review-g188644-d12428263-Reviews-Chez_Bobonne-Brussels.html,d12428263,1
0,Le Rabassier,Brussels,"[ 'Belgian', 'European', 'French', 'Vegetarian Friendly', 'Gluten Free Options' ]",1.0,5.0,$$$$,525.0,"[ [ 'Birthday treated that was worth the trip!', 'A night to remember!' ], [ '02/23/2018', '02/18/2018' ] ]",/Restaurant_Review-g188644-d6732421-Reviews-Le_Rabassier-Brussels.html,d6732421,1
1,Bors GasztroBar,Budapest,"[ 'Fast Food', 'International', 'European', 'Street Food', 'Soups', 'Hungarian', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options' ]",2.0,5.0,$,2373.0,"[ [ 'The best of soup & sandwich', 'DO YOURSELF A SOLID, eat here.' ], [ '01/07/2018', '01/06/2018' ] ]",/Restaurant_Review-g274887-d3700225-Reviews-Bors_GasztroBar-Budapest_Central_Hungary.html,d3700225,1
0,Comme Chez Soi,Budapest,"[ 'Italian', 'Mediterranean', 'European', 'Hungarian', 'Vegetarian Friendly', 'Gluten Free Options' ]",1.0,5.0,$$ - $$$,4437.0,"[ [ 'Great place!', 'Best best best' ], [ '01/07/2018', '01/05/2018' ] ]",/Restaurant_Review-g274887-d794237-Reviews-Comme_Chez_Soi-Budapest_Central_Hungary.html,d794237,1
4,Caviar&Bull,Budapest,"[ 'Seafood', 'International', 'Mediterranean', 'European', 'Central European', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options' ]",5.0,5.0,$$$$,563.0,"[ [ 'Wonderful in every way', 'Superbe culinary experience' ], [ '01/08/2018', '01/08/2018' ] ]",/Restaurant_Review-g274887-d12503281-Reviews-Caviar_Bull-Budapest_Central_Hungary.html,d12503281,1
2,Grams Laekkerier (closed to 8. jan.),Copenhagen,"[ 'Cafe', 'Fast Food', 'European', 'Soups', 'Danish', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options' ]",3.0,5.0,$,550.0,"[ [ 'Very friendly and excellent sandwiches!', 'Highly recommended' ], [ '01/02/2018', '12/18/2017' ] ]",/Restaurant_Review-g189541-d1145867-Reviews-Grams_Laekkerier_closed_to_8_jan-Copenhagen_Zealand.html,d1145867,1
0,Zahida at Westmarket,Copenhagen,"[ 'Indian', 'Middle Eastern', 'Pakistani', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options' ]",1.0,5.0,$$ - $$$,408.0,"[ [ 'Pakistani food from the heart', 'DELICIOUS FUN' ], [ '12/30/2017', '12/30/2017' ] ]",/Restaurant_Review-g189541-d12214757-Reviews-Zahida_at_Westmarket-Copenhagen_Zealand.html,d12214757,1
1,Restaurant Krebsegaarden,Copenhagen,"[ 'European', 'Scandinavian', 'Danish', 'Norwegian', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options' ]",2.0,5.0,$$$$,1071.0,"[ [ 'Delightful, Delicious, Warm & Affordable', 'Simply Amazing' ], [ '01/04/2018', '12/24/2017' ] ]",/Restaurant_Review-g189541-d808246-Reviews-Restaurant_Krebsegaarden-Copenhagen_Zealand.html,d808246,1
208,Tang Cafe,Dublin,"[ 'Cafe', 'Healthy', 'Middle Eastern', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options' ]",209.0,5.0,$,53.0,"[ [ 'Quick bite', 'Great food, great people' ], [ '12/16/2017', '12/14/2017' ] ]",/Restaurant_Review-g186605-d10387074-Reviews-Tang_Cafe-Dublin_County_Dublin.html,d10387074,1
97,Urbanity Coffee,Dublin,"[ 'Irish', 'Cafe', 'European', 'Healthy', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options' ]",98.0,5.0,$$ - $$$,112.0,"[ [ 'Excellent upmarket breakfast with many veg...', 'Lovely lattes' ], [ '01/09/2018', '01/07/2018' ] ]",/Restaurant_Review-g186605-d9976712-Reviews-Urbanity_Coffee-Dublin_County_Dublin.html,d9976712,1
229,Heron & Grey,Dublin,"[ 'Irish', 'European', 'Vegetarian Friendly', 'Gluten Free Options' ]",230.0,5.0,$$$$,73.0,"[ [ 'Best meal of my life', 'Outstanding experience' ], [ '11/23/2017', '11/15/2017' ] ]",/Restaurant_Review-g186605-d9856233-Reviews-Heron_Grey-Dublin_County_Dublin.html,d9856233,1
